TextID,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,PCNARz,PCNARp,PCSYNz,PCSYNp,PCCNCz,PCCNCp,PCREFz,PCREFp,PCDCz,PCDCp,PCVERBz,PCVERBp,PCCONNz,PCCONNp,PCTEMPz,PCTEMPp,CRFNO1,CRFAO1,CRFSO1,CRFNOa,CRFAOa,CRFSOa,CRFCWO1,CRFCWO1d,CRFCWOa,CRFCWOad,CRFANP1,CRFANPa,LSASS1,LSASS1d,LSASSp,LSASSpd,LSAPP1,LSAPP1d,LSAGN,LSAGNd,LDTTRc,LDTTRa,LDMTLD,LDVOCD,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCTempx,CNCAdd,CNCPos,CNCNeg,SMCAUSv,SMCAUSvp,SMINTEp,SMCAUSr,SMINTEr,SMCAUSlsa,SMCAUSwn,SMTEMP,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,SYNSTRUTt,DRNP,DRVP,DRAP,DRPP,DRPVAL,DRNEG,DRGERUND,DRINF,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2,WRDPRP3s,WRDPRP3p,WRDFRQc,WRDFRQa,WRDFRQmc,WRDAOAc,WRDFAMc,WRDCNCc,WRDIMGc,WRDMEAc,WRDPOLc,WRDHYPn,WRDHYPv,WRDHYPnv,RDFRE,RDFKGL,RDL2
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\18.txt,1,1,1,1,0,1,0,1,0,2,0,-4.67899990081787,0,6.30800008773804,100,-13.5129995346069,0,2.06900000572205,98.0299987792969,-6.7189998626709,0,-11.5609998703003,0,4.53700017929077,100,-23.5049991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\36.txt,1,1,1,1,0,1,0,1,0,2,0,-4.67899990081787,0,6.30800008773804,100,-13.5129995346069,0,2.06900000572205,98.0299987792969,-6.7189998626709,0,-11.5609998703003,0,4.53700017929077,100,-23.5049991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\600.txt,1,1,1,1,0,1,0,1,0,3,0,-4.67899990081787,0,6.30800008773804,100,-13.5129995346069,0,2.06900000572205,98.0299987792969,-6.7189998626709,0,-11.5609998703003,0,4.53700017929077,100,-23.5049991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\9.txt,1,1,1,1,0,1,0,1,0,1,0,-4.67899990081787,0,6.30800008773804,100,-13.5129995346069,0,2.06900000572205,98.0299987792969,-6.7189998626709,0,-11.5609998703003,0,4.53700017929077,100,-23.5049991607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\a.txt,1,1,1,1,0,1,0,1,0,1,0,-2.55200004577637,0.540000021457672,2.78299999237061,99.7300033569336,-14.6709995269775,0,2.92400002479553,99.8199996948242,-7.89099979400635,0,-4.2480001449585,0,6.48999977111816,100,-23.5620002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3600001335144,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\about.txt,1,1,1,1,0,1,0,2,0,5,0,2.62400007247925,99.5599975585938,-0.232999995350838,40.9000015258789,-5.37400007247925,0,0.651000022888184,74.2200012207031,-4.65000009536743,0,2.31599998474121,98.9599990844727,-1.50999999046326,6.55000019073486,-26.128999710083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,2.53999996185303,2.53999996185303,2.53999996185303,0,593,227,225,300,7,0,0,0,36.6199989318848,8.39999961853027,11.3690004348755
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\abrasion.txt,1,1,1,1,0,1,0,3,0,8,0,-7.59000015258789,0,4.63399982452393,100,-11.3610000610352,0,-1.35899996757507,8.6899995803833,-5.71299982070923,0,-11.9980001449585,0,5.52799987792969,100,-24.0930004119873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.33300018310547,0,8.33300018310547,0,20.2000007629395,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\abrasions.txt,1,1,1,1,0,1,0,3,0,9,0,-7.59000015258789,0,4.63399982452393,100,-11.3610000610352,0,-1.35899996757507,8.6899995803833,-5.71299982070923,0,-11.9980001449585,0,5.52799987792969,100,-24.0930004119873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.33300018310547,0,8.33300018310547,0,20.2000007629395,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\abscess.txt,1,1,1,1,0,1,0,2,0,7,0,-6.69999980926514,0,3.93700003623962,100,-1.25199997425079,10.5600004196167,-0.600000023841858,27.4300003051758,-4.78599977493286,0,-8.1569995880127,0,2.29200005531311,98.9000015258789,-25.4580001831055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,533,392,538,491,0,1,8,0,8,36.6199989318848,8.39999961853027,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\abscesses.txt,1,1,1,1,0,1,0,3,0,9,0,-7.16800022125244,0,4.05100011825562,100,-1.87800002098084,3.0699999332428,-0.841000020503998,20.0499992370605,-4.77400016784668,0,-8.38399982452393,0,2.54299998283386,99.4499969482422,-25.5450000762939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,533,392,538,491,0,1,8,0,8,0,20.2000007629395,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\accessible.txt,1,1,1,1,0,1,0,4,0,10,0,-8.03999996185303,0,1.59200000762939,94.4100036621094,-15.5120000839233,0,-2.875,0.209999993443489,-7.8270001411438,0,-6.29199981689453,0,5.10400009155273,100,-23.1240005493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0.949999988079071,0.949999988079071,0.949999988079071,0,0,0,0,0,4,0,0,0,0,32,-23.9360008239746
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\account.txt,1,1,1,1,0,1,0,2,0,7,0,-3.98600006103516,0,2.21900010108948,98.6399993896484,3.57599997520447,100,0.532999992370605,70.1900024414063,-2.8840000629425,0.200000002980232,3.72900009155273,100,1.88199996948242,96.9899978637695,-28.5590000152588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.11999988555908,2.11999988555908,2.11999988555908,0,523,365,361,392,10,7.5,0,7.5,36.6199989318848,8.39999961853027,2.04299998283386
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\additional.txt,1,1,1,1,0,1,0,4,0,10,0,-5.77400016784668,0,0.296999990940094,61.4099998474121,-11.7810001373291,0,-2.22499990463257,1.32000005245209,-7.18800020217896,0,0.870999991893768,80.7799987792969,3.46099996566772,99.9700012207031,-24.8719997406006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1.54999995231628,1.54999995231628,1.54999995231628,0,489,0,303,0,1,0,0,0,0,32,-10.6129999160767
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\adjacent.txt,1,1,1,1,0,1,0,3,0,8,0,-7.78599977493286,0,1.56700003147125,94.0599975585938,-14.8559999465942,0,-2.75300002098084,0.300000011920929,-7.92600011825562,0,-7.04099988937378,0,4.81300020217896,100,-22.9009990692139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0.689999997615814,0.689999997615814,0.689999997615814,0,0,0,0,0,3,0,0,0,0,20.2000007629395,-29.7099990844727
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\administered.txt,1,1,1,1,0,1,0,4,0,12,0,-3.81599998474121,0,17.318000793457,100,-12.4989995956421,0,0.34400001168251,63.310001373291,-2.25200009346008,1.22000002861023,-18.0149993896484,0,5.03599977493286,100,-25.9979991912842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1.07000005245209,1.07000005245209,1.07000005245209,0,0,0,0,0,4,0,2.25,2.25,0,32,-21.2719993591309
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\after.txt,1,1,1,1,0,1,0,2,0,5,0,-2.92799997329712,0.180000007152557,3.82500004768372,100,-10.6709995269775,0,2.22399997711182,98.6800003051758,2.25999999046326,98.7799987792969,-8.91699981689453,0,-1.66799998283386,4.84999990463257,-20.8540000915527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88000011444092,0,0,0,0,0,0,1,0,0,0,36.6199989318848,8.39999961853027,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\aid.txt,1,1,1,1,0,1,0,1,0,3,0,-3.87199997901917,0,1.65900003910065,95.0500030517578,4.85300016403198,100,0.363000005483627,64.0599975585938,-3.51099991798401,0,1.90900003910065,97.129997253418,1.77199995517731,96.1600036621094,-28.0970001220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1.76999998092651,1.76999998092651,1.76999998092651,0,536,372,413,433,4,7.5,0,7.5,100,0,-5.72800016403198
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\airway.txt,1,1,1,1,0,1,0,2,0,6,0,-6.46099996566772,0,4.0310001373291,100,-11.1579999923706,0,-0.86599999666214,19.4899997711182,-5.74900007247925,0,-9.11699962615967,0,5.60599994659424,100,-24.2569999694824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0.839999973773956,0.839999973773956,0.839999973773956,0,0,0,0,0,4,8,0,8,36.6199989318848,8.39999961853027,-26.378999710083
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\all.txt,1,1,1,1,0,1,0,1,0,3,0,-3.61199998855591,0,4.65299987792969,100,-13.9399995803833,0,2.55100011825562,99.4599990844727,-7.16300010681152,0,-7.71299982070923,0,5.41400003433228,100,-23.6180000305176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16000008583069,0,0,0,0,0,0,2,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\along.txt,1,1,1,1,0,1,0,2,0,5,0,0.31700000166893,62.1699981689453,1.21700000762939,88.6900024414063,-16.0540008544922,0,-0.33899998664856,37.0699996948242,-6.97100019454956,0,-8.13399982452393,0,1.62600004673004,94.7399978637695,-22.3770008087158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,2.01999998092651,2.01999998092651,2.01999998092651,0,0,0,0,0,5,0,0,0,36.6199989318848,8.39999961853027,-0.177000001072884
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\also.txt,1,1,1,1,0,1,0,2,0,4,0,2.85700011253357,99.7799987792969,11.2840003967285,100,5.44000005722046,100,0.533999979496002,70.1900024414063,26.7000007629395,100,-6.5789999961853,0,-66.4309997558594,0,-23.0480003356934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000,0,1000,0,0,0,1000,1000,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,2.96000003814697,2.96000003814697,2.96000003814697,0,552,194,264,333,1,0,0,0,36.6199989318848,8.39999961853027,20.6949996948242
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\amount.txt,1,1,1,1,0,1,0,2,0,6,0,-3.88499999046326,0,2.56500005722046,99.4800033569336,-5.15100002288818,0,0.203999996185303,57.9300003051758,-4.49700021743774,0,1.61000001430511,94.5199966430664,3.36700010299683,99.9599990844727,-26.8910007476807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.19000005722046,2.19000005722046,2.19000005722046,392,583,335,316,0,4,6,0,6,36.6199989318848,8.39999961853027,3.59699988365173
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\an.txt,1,1,1,1,0,1,0,1,0,2,0,-2.96600008010864,0.150000005960464,3.47000002861023,99.9700012207031,-14.4449996948242,0,2.75699996948242,99.6999969482422,-7.66300010681152,0,-5.67399978637695,0,6.1100001335144,100,-23.5510005950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50999999046326,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\and.txt,1,1,1,1,0,1,0,1,0,3,0,-3.89499998092651,0,6.90199995040894,100,-1.59800004959106,5.59000015258789,2.51399993896484,99.4000015258789,-4.92600011825562,0,-4.8730001449585,0,-63.6440010070801,0,-21.173999786377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,1000,0,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44999980926514,0,0,0,0,0,0,1,0,0,0,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\anesthesia.txt,1,1,1,1,0,1,0,4,0,10,0,-8.08500003814697,0,4.56599998474121,100,-12.2810001373291,0,-1.71599996089935,4.3600001335144,-5.97499990463257,0,-12.673999786377,0,5.96000003814697,100,-24.0090007781982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,32,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\anesthetic.txt,1,1,1,1,0,1,0,5,0,10,0,-8.1899995803833,0,4.35500001907349,100,-13.2259998321533,0,-1.84800004959106,3.28999996185303,-6.05299997329712,0,-11.5410003662109,0,6.44700002670288,100,-24.1870002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0.469999998807907,0.469999998807907,0.469999998807907,0,0,0,0,0,1,5,0,5,0,43.7999992370605,-34.5950012207031
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\another.txt,1,1,1,1,0,1,0,3,0,7,0,-4.22900009155273,0,4.23999977111816,100,-15.5190000534058,0,2.14400005340576,98.379997253418,-7.45900011062622,0,-7.25099992752075,0,6.31199979782104,100,-23.7140007019043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83999991416931,0,0,0,0,0,0,1,0,0,0,0,20.2000007629395,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\antibiotic.txt,1,1,1,1,0,1,0,5,0,10,0,-9.27999973297119,0,2.08899998664856,98.120002746582,-15.9340000152588,0,-3.50999999046326,0,-8.04300022125244,0,-9.9399995803833,0,5.15199995040894,100,-22.7670001983643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.7999992370605,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\any.txt,1,1,1,1,0,1,0,2,0,3,0,-3.6340000629425,0,3.91599988937378,100,-14.9619998931885,0,2.43600010871887,99.25,-7.54099988937378,0,-6.58799982070923,0,6.17700004577637,100,-23.6310005187988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09999990463257,0,0,0,0,0,0,1,0,0,0,36.6199989318848,8.39999961853027,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\apply.txt,1,1,1,1,0,1,0,2,0,5,0,-0.131999999284744,44.8300018310547,4.18400001525879,100,-12.0950002670288,0,1.14400005340576,87.2900009155273,-4.07499980926514,0,-9.05900001525879,0,6.56599998474121,100,-24.0419998168945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,2.0699999332428,2.0699999332428,2.0699999332428,0,0,0,0,0,10,0,2,2,36.6199989318848,8.39999961853027,0.931999981403351
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\applying.txt,1,1,1,1,0,1,0,3,0,8,0,-0.600000023841858,27.4300003051758,4.2979998588562,100,-12.7209997177124,0,0.902999997138977,81.5899963378906,-4.06300020217896,0,-9.28600025177002,0,6.81699991226196,100,-24.1280002593994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,2.0699999332428,2.0699999332428,2.0699999332428,0,0,0,0,0,10,0,2,2,0,20.2000007629395,0.931999981403351
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\appropriate.txt,1,1,1,1,0,1,0,4,0,11,0,-7.39499998092651,0,1.11699998378754,86.6500015258789,-15.9209995269775,0,-2.62800002098084,0.439999997615814,-7.84800004959106,0,-3.6949999332428,0,5.42399978637695,100,-23.3700008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1.76999998092651,1.76999998092651,1.76999998092651,0,0,0,0,0,5,0,0,0,0,32,-5.72800016403198
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\are.txt,1,1,1,1,0,1,0,1,0,3,0,-2.28500008583069,1.12999999523163,3.70000004768372,100,-12.9670000076294,0,3.66300010681152,100,-6.30900001525879,0,-1.18499994277954,11.8999996185303,5.5019998550415,100,-24.5869998931885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99800002574921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57999992370605,0,0,0,0,0,0,13,0,0.846000015735626,0.846000015735626,100,0,-45.0309982299805
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\area.txt,1,1,1,1,0,1,0,2,0,4,0,-4.10099983215332,0,1.55299997329712,93.9400024414063,2.28600001335144,98.870002746582,0.230000004172325,58.7099990844727,-3.39199995994568,0.0299999993294477,4.36800003051758,100,2.73300004005432,99.6800003051758,-28.5909996032715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.52999997138977,2.52999997138977,2.52999997138977,392,560,384,394,398,6,6.16699981689453,0,6.16699981689453,36.6199989318848,8.39999961853027,11.1470003128052
C:\Summer 2023 - DSI-SRP\featureFR\My Analysis\archive\coh-metrix_wrdcnc\areas.txt,1,1,1,1,0,1,0,2,0,5,0,-4.10099983215332,0,1.55299997329712,93.9400024414063,2.28600001335144,98.870002746582,0.230000004172325,58.7099990844727,-3.39199995994568,0.0299999993294477,4.36800003051758,100,2.73300004005432,99.6800003051758,-28.5909996032715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99899995326996,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,2.52999997138977,2.52999997138977,2.52999997138977,392,560,384,394,398,6,6.16699981689453,0,6.16699981689453,36.6199989318848,8.39999961853027,11.1470003128052
