filename,nwords,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
ListA_Pas1.txt, 196, -0.515133835260392,0.16054081632653058,0.5992596371882086,-0.01965897959183686,0.25120208518189885,0.1706013594470046,0.47948277375466325,0.038137755102040816,0.1882380688999173,0.342816,0.0,0.29342176870748293,0.01333673469387755,0.37433049886621317,0.060788548752834466,0.1255747202106649,0.002918367346938775,0.21878258722843977,-0.872,0.09997860434496378
ListA_Pas2.txt, 199, 1.225948025125628,0.2808428252372976,0.5906306532663317,-0.2881725251256281,0.018758793969849245,0.1930401546192501,0.28823899411587856,0.10605012240690632,-0.07359964526967287,0.2715645294117647,0.0,-0.5090868628858579,0.03182740626207963,0.2374572864321608,0.1313754885538805,0.3795423270197139,0.014371859296482412,0.12172123437701328,-0.28225628140703507,0.11333256023708285
ListA_Pas3.txt, 196, 2.353914416563147,0.3490991584133653,0.8133743622448979,-0.29128135906536534,0.1144861865942029,0.21523459802102662,0.28485984848484847,0.46421088435374147,0.5431312831168831,0.14349914285714285,0.108,-0.2917993197278911,0.0,0.2131655724789916,0.14664307598039214,0.37328385899814476,0.5539900362318841,0.2149426716141002,0.8898010204081632,0.1441375135281385
ListA_Pas4.txt, 196, 0.552550668496364,0.44380650037792896,0.4496060090702948,0.026939501133786847,0.7090828571428569,0.3225281868131868,0.530828725507297,0.1607933019361591,-0.6060408847662143,0.4109827,0.003244897959183673,-0.35165949423247556,0.015887624280481422,0.19287566137566137,0.10651700680272108,0.6735376766091051,0.014591836734693877,0.13766104133961277,-0.872,0.27062899005756147
ListA_Pas5.txt, 201, 0.5291761880597016,0.25447196450181525,0.7032983729998656,-0.18089308457711445,0.9334277313432835,0.16472956882255388,0.47610804087669756,0.07075891376451077,-0.3400843176400918,0.155837,0.0,-0.5089410092395167,0.004303482587064676,0.1534425171440097,0.09386473040204384,0.3714259950248756,0.09034154228855722,0.15574875621890547,-0.2822935323383084,0.1591774461028192
